,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
41726,sanchan01,2012,2,DET,AL,4,6,12,12,1,1,0,224,81,31,8,15,57,0.275,3.74,1.0,3,3.0,0,316.0,0,36,1.0,2.0,3.0
41727,sanchbr01,2012,1,PHI,NL,0,1,6,0,0,0,0,19,12,7,4,3,5,0.387,9.95,1.0,0,0.0,0,34.0,3,7,0.0,0.0,0.0
41728,sanched01,2012,1,SLN,NL,0,1,17,0,0,0,0,45,11,11,2,13,13,0.204,6.6,4.0,4,1.0,0,70.0,4,11,1.0,1.0,0.0
41729,sanchjo01,2012,1,KCA,AL,1,6,12,12,0,0,0,160,65,46,8,44,36,0.302,7.76,1.0,4,5.0,1,270.0,0,47,2.0,4.0,2.0
41730,sanchjo01,2012,2,COL,NL,0,3,3,3,0,0,0,34,17,12,3,9,9,0.37,9.53,1.0,2,0.0,0,57.0,0,13,0.0,2.0,1.0
41731,santaer01,2012,1,LAA,AL,9,13,30,30,1,1,0,534,165,102,39,61,133,0.239,5.16,2.0,4,9.0,0,764.0,0,109,2.0,2.0,8.0
41732,santajo01,2012,1,NYN,NL,6,9,21,21,2,2,0,351,117,63,17,39,111,0.258,4.85,1.0,1,0.0,0,499.0,0,65,4.0,3.0,8.0
41733,santihe01,2012,1,CHA,AL,4,1,42,4,0,0,4,211,54,26,10,40,79,0.211,3.33,1.0,5,7.0,2,306.0,19,26,2.0,1.0,4.0
41734,santose01,2012,1,TOR,AL,0,1,6,0,0,0,2,15,6,5,1,4,4,0.316,9.0,0.0,1,0.0,0,24.0,4,5,0.0,1.0,1.0
41735,saundjo01,2012,1,ARI,NL,6,10,21,21,1,1,0,390,146,61,17,31,89,0.28,4.22,1.0,2,2.0,0,561.0,0,68,5.0,2.0,6.0
41736,saundjo01,2012,2,BAL,AL,3,3,7,7,0,0,0,134,49,18,4,8,23,0.283,3.63,1.0,1,0.0,0,184.0,0,20,2.0,1.0,5.0
41737,saverjo01,2012,1,PHI,NL,1,2,19,0,0,0,0,75,26,15,4,8,16,0.274,5.4,1.0,0,1.0,1,108.0,8,17,2.0,2.0,1.0
41738,scahiro01,2012,1,COL,NL,0,0,6,0,0,0,0,26,7,1,0,3,4,0.233,1.04,0.0,0,0.0,0,33.0,3,1,0.0,0.0,2.0
41739,schepta01,2012,1,TEX,AL,1,1,39,0,0,0,1,97,47,16,6,9,30,0.343,4.45,3.0,4,2.0,0,152.0,13,18,3.0,1.0,4.0
41740,scherma01,2012,1,DET,AL,16,7,32,32,0,0,0,563,179,78,23,60,231,0.25,3.74,2.0,2,5.0,1,787.0,0,82,5.0,1.0,8.0
41741,schleda01,2012,1,DET,AL,0,0,6,0,0,0,0,21,14,8,3,5,6,0.412,10.29,2.0,1,0.0,0,39.0,2,10,0.0,0.0,2.0
41742,schwich01,2012,1,NYN,NL,0,1,3,2,0,0,0,26,15,12,4,3,1,0.357,12.46,0.0,0,0.0,0,46.0,1,13,1.0,0.0,0.0
41743,schwimi01,2012,1,PHI,NL,2,1,35,0,0,0,0,103,30,17,3,16,36,0.244,4.46,2.0,1,2.0,0,147.0,16,18,3.0,3.0,0.0
41744,scribev01,2012,1,OAK,AL,2,0,30,0,0,0,1,106,30,10,2,12,30,0.221,2.55,0.0,1,0.0,0,148.0,13,11,0.0,0.0,0.0
41745,seddoch01,2012,1,CLE,AL,1,1,17,2,0,0,0,103,35,14,2,13,18,0.265,3.67,1.0,1,0.0,0,147.0,3,15,0.0,2.0,4.0
41746,septile01,2012,1,CHA,AL,0,2,21,0,0,0,0,43,8,8,3,6,14,0.157,5.02,1.0,2,1.0,0,58.0,5,8,0.0,0.0,0.0
41747,shawbr01,2012,1,ARI,NL,1,6,64,0,0,0,2,178,60,23,4,24,41,0.273,3.49,3.0,4,2.0,1,252.0,19,29,4.0,2.0,8.0
41748,sheetbe01,2012,1,ATL,NL,4,4,9,9,0,0,0,148,52,19,6,13,35,0.275,3.47,1.0,1,1.0,0,207.0,0,21,4.0,0.0,5.0
41749,sherrge01,2012,1,SEA,AL,0,0,2,0,0,0,0,4,6,4,2,1,0,0.667,27.0,0.0,0,0.0,0,10.0,1,4,0.0,0.0,1.0
41750,shielja02,2012,1,TBA,AL,15,10,33,33,3,2,0,683,208,89,25,58,223,0.239,3.52,2.0,7,11.0,1,944.0,0,103,3.0,2.0,20.0
41751,simonal01,2012,1,CIN,NL,3,2,36,0,0,0,1,183,65,18,2,22,52,0.275,2.66,1.0,9,6.0,0,269.0,13,22,2.0,3.0,4.0
41752,sippto01,2012,1,CLE,AL,1,2,63,0,0,0,1,165,47,27,9,23,51,0.228,4.42,1.0,3,1.0,0,233.0,7,29,2.0,1.0,0.0
41753,skaggty01,2012,1,ARI,NL,1,3,6,6,0,0,0,88,30,19,6,13,21,0.256,5.83,0.0,1,2.0,0,133.0,0,20,1.0,0.0,1.0
41754,slatedo01,2012,1,PIT,NL,0,0,10,0,0,0,0,39,9,4,1,8,6,0.196,2.77,0.0,1,0.0,0,55.0,4,4,1.0,0.0,1.0
41755,smithjo05,2012,1,CLE,AL,7,4,72,0,0,0,0,201,53,22,4,25,53,0.213,2.96,4.0,1,2.0,1,278.0,12,27,1.0,1.0,6.0
41756,smithwi04,2012,1,KCA,AL,6,9,16,16,0,0,0,269,111,53,12,33,59,0.313,5.32,1.0,4,1.0,0,396.0,0,54,2.0,5.0,13.0
41757,smylydr01,2012,1,DET,AL,4,3,23,18,0,0,0,298,93,44,12,33,94,0.247,3.99,1.0,3,2.0,0,416.0,0,49,2.0,3.0,6.0
41758,socolmi01,2012,1,BAL,AL,0,0,6,0,0,0,0,31,11,8,2,6,6,0.268,6.97,0.0,0,0.0,1,47.0,1,8,0.0,0.0,1.0
41759,socolmi01,2012,2,CHN,NL,0,0,6,0,0,0,0,18,4,3,1,3,6,0.182,4.5,0.0,0,0.0,0,25.0,1,3,0.0,0.0,0.0
41760,soriara01,2012,1,NYA,AL,2,1,69,0,0,0,42,203,55,17,6,24,69,0.217,2.26,4.0,3,1.0,0,279.0,54,17,0.0,1.0,6.0
41761,spencjo01,2012,1,SDN,NL,0,1,11,0,0,0,0,31,13,5,1,5,10,0.302,4.35,1.0,0,0.0,0,48.0,3,5,0.0,0.0,0.0
41762,stammcr01,2012,1,WAS,NL,6,1,59,0,0,0,1,265,70,23,7,36,87,0.215,2.34,4.0,3,2.0,0,370.0,15,27,5.0,1.0,7.0
41763,staufti01,2012,1,SDN,NL,0,0,1,1,0,0,0,15,7,3,1,3,5,0.333,5.4,0.0,0,0.0,0,24.0,0,4,0.0,0.0,1.0
41764,stewaza01,2012,1,CHA,AL,1,2,18,1,0,0,0,90,41,20,10,4,16,0.32,6.0,0.0,0,0.0,1,134.0,8,26,1.0,1.0,2.0
41765,stewaza01,2012,2,BOS,AL,0,2,2,2,0,0,0,17,17,14,4,0,3,0.515,22.24,0.0,0,1.0,0,34.0,0,14,0.0,0.0,1.0
41766,stinsjo01,2012,1,MIL,NL,0,0,6,1,0,0,0,28,7,1,1,5,3,0.212,0.96,0.0,0,0.0,0,38.0,2,1,0.0,0.0,2.0
41767,storedr01,2012,1,WAS,NL,3,1,37,0,0,0,4,91,22,8,0,8,24,0.21,2.37,0.0,1,1.0,0,116.0,17,8,0.0,2.0,5.0
41768,storemi01,2012,1,HOU,NL,0,1,26,0,0,0,0,91,27,13,2,10,34,0.237,3.86,0.0,0,1.0,0,127.0,3,14,2.0,0.0,2.0
41769,straida01,2012,1,OAK,AL,2,1,7,7,0,0,0,118,36,17,11,16,32,0.237,3.89,1.0,0,2.0,0,172.0,0,19,1.0,1.0,0.0
41770,strasst01,2012,1,WAS,NL,15,6,28,28,0,0,0,478,136,56,15,48,197,0.23,3.16,1.0,5,4.0,0,653.0,0,62,6.0,4.0,14.0
41771,streehu01,2012,1,SDN,NL,2,1,40,0,0,0,23,117,17,8,2,11,47,0.13,1.85,1.0,1,0.0,0,144.0,36,8,1.0,1.0,0.0
41772,stroppe01,2012,1,BAL,AL,5,2,70,0,0,0,3,199,52,18,2,37,58,0.217,2.44,2.0,5,4.0,0,283.0,17,18,1.0,1.0,9.0
41773,stulter01,2012,1,CHA,AL,0,0,2,1,0,0,0,20,6,2,0,4,4,0.24,2.7,0.0,0,1.0,0,30.0,1,2,0.0,0.0,1.0
41774,stulter01,2012,2,SDN,NL,8,3,18,14,0,0,0,277,86,30,7,23,51,0.249,2.92,0.0,1,1.0,1,383.0,1,36,9.0,5.0,5.0
41775,stutemi01,2012,1,PHI,NL,0,0,6,0,0,0,0,17,7,4,0,4,5,0.28,6.35,0.0,1,0.0,0,29.0,4,6,0.0,0.0,0.0
41776,suppaje01,2012,1,SDN,NL,2,3,6,6,0,0,0,92,34,18,4,13,7,0.281,5.28,3.0,0,0.0,0,137.0,0,19,3.0,0.0,3.0
41777,swarzan01,2012,1,MIN,AL,3,6,44,5,0,0,0,290,106,54,15,31,62,0.284,5.03,8.0,3,0.0,0,413.0,9,57,3.0,6.0,12.0
41778,takahhi01,2012,1,LAA,AL,0,3,42,0,0,0,0,126,39,23,6,10,41,0.242,4.93,1.0,0,0.0,0,173.0,9,24,1.0,1.0,1.0
41779,takahhi01,2012,2,PIT,NL,0,0,9,0,0,0,0,25,10,8,2,4,11,0.294,8.64,0.0,0,0.0,0,39.0,2,8,1.0,0.0,0.0
41780,tateyyo01,2012,1,TEX,AL,1,0,14,0,0,0,0,51,18,17,4,6,18,0.257,9.0,1.0,0,0.0,0,76.0,5,19,0.0,0.0,1.0
41781,tayloan01,2012,1,LAA,AL,0,0,3,0,0,0,0,7,3,3,0,4,0,0.3,11.57,0.0,1,0.0,0,14.0,2,3,0.0,0.0,0.0
41782,tazawju01,2012,1,BOS,AL,1,1,37,0,0,0,1,132,37,7,1,5,45,0.227,1.43,0.0,0,2.0,0,172.0,13,7,1.0,1.0,3.0
41783,teafoev01,2012,1,KCA,AL,1,4,18,5,0,0,0,184,68,34,11,21,35,0.285,4.99,0.0,2,2.0,1,263.0,3,34,0.0,1.0,11.0
41784,teherju01,2012,1,ATL,NL,0,0,2,1,0,0,0,19,5,4,0,1,5,0.217,5.68,0.0,0,0.0,0,24.0,0,4,0.0,0.0,0.0
41785,thatcjo01,2012,1,SDN,NL,1,4,55,0,0,0,1,95,30,12,2,14,39,0.25,3.41,3.0,0,3.0,1,141.0,13,13,2.0,2.0,1.0
41786,thayeda01,2012,1,SDN,NL,2,2,64,0,0,0,7,173,53,22,4,12,47,0.248,3.43,4.0,2,1.0,0,235.0,21,24,4.0,4.0,2.0
41787,thomaju01,2012,1,BOS,AL,0,0,7,0,0,0,0,14,10,4,0,2,4,0.476,7.71,0.0,1,1.0,0,25.0,0,4,0.0,1.0,0.0
41788,thomaju01,2012,2,NYA,AL,0,0,4,0,0,0,0,9,2,3,1,1,3,0.182,9.0,0.0,0,0.0,0,12.0,0,3,0.0,0.0,0.0
41789,thompri03,2012,1,LAA,AL,0,1,2,0,0,0,0,7,5,4,1,1,3,0.417,15.43,0.0,0,0.0,0,13.0,2,4,0.0,0.0,0.0
41790,thompri03,2012,2,OAK,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.333,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
41791,thornma01,2012,1,CHA,AL,4,10,74,0,0,0,3,195,63,25,4,17,53,0.257,3.46,4.0,2,3.0,0,266.0,18,27,1.0,0.0,9.0
41792,thornty01,2012,1,MIL,NL,0,0,8,3,0,0,0,66,24,11,8,7,20,0.279,4.5,0.0,1,1.0,0,95.0,3,11,1.0,0.0,2.0
41793,tillmch01,2012,1,BAL,AL,9,3,15,15,0,0,0,258,66,28,12,24,66,0.207,2.93,0.0,5,1.0,0,347.0,0,38,1.0,2.0,3.0
41794,tollesh01,2012,1,LAN,NL,3,1,40,0,0,0,0,113,30,18,4,20,39,0.221,4.3,1.0,0,1.0,0,160.0,12,19,2.0,1.0,6.0
41795,tomlijo01,2012,1,CLE,AL,5,8,21,16,0,0,0,310,126,73,18,25,56,0.301,6.36,3.0,4,3.0,0,452.0,0,74,2.0,3.0,13.0
41796,torreca01,2012,1,COL,NL,5,3,31,0,0,0,0,159,49,31,2,26,42,0.257,5.26,1.0,6,4.0,0,231.0,9,31,6.0,4.0,4.0
41797,turneja01,2012,1,DET,AL,1,1,3,3,0,0,0,37,17,11,4,7,7,0.321,8.03,1.0,1,0.0,0,61.0,0,11,0.0,1.0,0.0
41798,turneja01,2012,2,MIA,NL,1,4,7,7,0,0,0,128,33,16,5,9,29,0.208,3.38,2.0,4,0.0,0,170.0,0,21,1.0,1.0,1.0
41799,ueharko01,2012,1,TEX,AL,0,0,37,0,0,0,1,108,20,7,4,3,43,0.16,1.75,0.0,1,0.0,0,130.0,13,7,1.0,1.0,1.0
41800,valdejo01,2012,1,HOU,NL,0,0,12,0,0,0,0,36,12,3,1,8,10,0.261,2.25,1.0,1,0.0,0,57.0,3,4,3.0,0.0,0.0
41801,valdelu01,2012,1,CLE,AL,1,1,18,0,0,0,0,77,27,17,4,8,21,0.273,5.96,0.0,3,1.0,0,108.0,9,17,0.0,0.0,4.0
41802,valdelu01,2012,2,CHN,NL,0,0,12,0,0,0,0,44,12,5,1,11,8,0.214,3.07,1.0,0,0.0,0,67.0,4,6,0.0,0.0,0.0
41803,valdera02,2012,1,PHI,NL,3,2,27,1,0,0,0,93,18,10,3,5,35,0.168,2.9,1.0,0,0.0,0,113.0,7,10,1.0,0.0,2.0
41804,valvejo01,2012,1,DET,AL,3,4,71,0,0,0,35,207,59,29,3,27,48,0.229,3.78,5.0,1,4.0,0,294.0,67,34,2.0,3.0,3.0
41805,vanderi01,2012,1,PIT,NL,0,1,4,0,0,0,0,8,5,4,0,1,3,0.357,13.5,0.0,2,1.0,0,16.0,3,4,0.0,0.0,0.0
41806,vargaja01,2012,1,SEA,AL,14,11,33,33,2,0,0,652,201,93,35,55,141,0.245,3.85,1.0,5,3.0,0,887.0,0,94,3.0,6.0,21.0
41807,varvaan01,2012,1,ATL,NL,1,1,12,0,0,0,0,50,16,10,2,9,21,0.25,5.4,1.0,3,2.0,0,76.0,5,11,1.0,0.0,1.0
41808,vasques01,2012,1,MIN,AL,0,2,6,6,0,0,0,95,32,20,2,19,14,0.274,5.68,0.0,1,1.0,0,141.0,0,20,1.0,3.0,1.0
41809,vealdo01,2012,1,CHA,AL,0,0,24,0,0,0,1,39,5,2,0,4,19,0.111,1.38,0.0,0,0.0,0,49.0,5,2,0.0,0.0,0.0
41810,ventejo01,2012,1,ATL,NL,5,4,66,0,0,0,0,176,61,21,6,28,69,0.27,3.22,3.0,9,5.0,0,262.0,12,23,3.0,0.0,9.0
41811,verasjo01,2012,1,MIL,NL,5,4,72,0,0,0,1,201,61,27,5,40,79,0.239,3.63,1.0,1,2.0,0,300.0,17,29,1.0,2.0,2.0
41812,verdury01,2012,1,KCA,AL,0,1,1,1,0,0,0,5,8,6,1,2,2,0.615,32.4,0.0,0,0.0,0,15.0,0,6,0.0,0.0,0.0
41813,verlaju01,2012,1,DET,AL,17,8,33,33,6,1,0,715,192,70,19,60,239,0.217,2.64,2.0,2,5.0,1,956.0,0,81,4.0,3.0,16.0
41814,villabr02,2012,1,DET,AL,3,5,50,0,0,0,0,164,38,16,3,28,66,0.201,2.63,3.0,9,1.0,2,226.0,15,20,1.0,6.0,4.0
41815,villaca01,2012,1,TOR,AL,7,7,38,16,0,0,0,376,113,58,23,46,122,0.242,4.16,4.0,6,3.0,1,521.0,9,59,2.0,4.0,12.0
41816,villape01,2012,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
41817,vinceni01,2012,1,SDN,NL,2,0,27,0,0,0,0,79,19,5,2,7,28,0.198,1.71,0.0,1,1.0,0,105.0,3,5,1.0,0.0,0.0
41818,vogelry01,2012,1,SFN,NL,14,9,31,31,0,0,0,569,171,71,17,62,158,0.242,3.37,7.0,3,8.0,0,788.0,0,76,7.0,4.0,13.0
41819,volqued01,2012,1,SDN,NL,11,11,32,32,1,1,0,548,160,84,14,105,174,0.236,4.14,6.0,9,9.0,1,802.0,0,88,5.0,4.0,11.0
41820,volstch01,2012,1,CHN,NL,3,12,21,21,0,0,0,334,137,78,16,43,61,0.306,6.31,4.0,2,3.0,1,507.0,0,81,5.0,8.0,10.0
41821,wadeco01,2012,1,NYA,AL,1,1,39,0,0,0,0,117,46,28,8,8,38,0.286,6.46,1.0,0,1.0,0,171.0,7,29,0.0,1.0,0.0
41822,wainwad01,2012,1,SLN,NL,14,13,32,32,3,2,0,596,196,87,15,52,184,0.259,3.94,3.0,5,6.0,2,831.0,0,96,9.0,6.0,17.0
41823,waldejo01,2012,1,LAA,AL,3,2,45,0,0,0,1,117,35,15,3,18,48,0.229,3.46,1.0,7,0.0,0,172.0,20,15,0.0,1.0,0.0
41824,waldrky01,2012,1,MIN,AL,0,1,17,0,0,0,0,64,27,6,2,6,7,0.318,2.53,1.0,1,3.0,0,94.0,3,6,0.0,0.0,3.0
41825,walljo02,2012,1,LAN,NL,1,0,7,0,0,0,0,17,3,3,1,1,4,0.158,4.76,0.0,2,1.0,0,21.0,6,3,0.0,0.0,1.0
41826,waltepj01,2012,1,MIN,AL,2,5,12,12,1,0,0,185,71,39,12,22,42,0.291,5.69,1.0,1,3.0,0,271.0,0,41,1.0,1.0,9.0
41827,wangch01,2012,1,WAS,NL,2,3,10,5,0,0,0,97,50,24,5,15,15,0.376,6.68,0.0,5,3.0,0,158.0,0,24,4.0,3.0,3.0
41828,warread01,2012,1,NYA,AL,0,0,1,1,0,0,0,7,8,6,2,2,1,0.533,23.14,0.0,0,0.0,0,17.0,0,6,0.0,0.0,0.0
41829,watsoto01,2012,1,PIT,NL,5,2,68,0,0,0,0,160,37,20,5,23,53,0.198,3.38,1.0,1,1.0,0,215.0,10,21,2.0,2.0,4.0
41830,weaveje02,2012,1,LAA,AL,20,5,30,30,3,2,0,566,147,59,20,45,142,0.214,2.81,0.0,2,4.0,0,739.0,0,63,0.0,4.0,13.0
41831,webbry01,2012,1,MIA,NL,4,3,65,0,0,0,0,181,72,27,2,20,44,0.295,4.03,8.0,0,4.0,0,270.0,21,30,0.0,2.0,6.0
41832,weberth01,2012,1,DET,AL,0,1,2,0,0,0,0,12,10,4,0,2,1,0.455,9.0,0.0,0,0.0,0,24.0,1,4,0.0,0.0,1.0
41833,weilaky01,2012,1,HOU,NL,0,3,3,3,0,0,0,53,24,13,5,7,13,0.333,6.62,0.0,1,0.0,1,79.0,0,13,0.0,0.0,3.0
41834,wellski01,2012,1,SDN,NL,2,4,7,7,0,0,0,112,41,19,6,20,19,0.283,4.58,1.0,4,1.0,0,169.0,0,23,1.0,2.0,2.0
41835,wellsra01,2012,1,CHN,NL,1,2,12,4,0,0,0,86,35,17,1,24,14,0.313,5.34,1.0,1,2.0,0,143.0,2,18,4.0,1.0,1.0
41836,wernean01,2012,1,SDN,NL,2,3,8,8,0,0,0,121,45,25,5,14,35,0.285,5.58,1.0,1,1.0,1,177.0,0,26,2.0,2.0,3.0
41837,westbja01,2012,1,SLN,NL,13,11,28,28,1,0,0,524,191,77,12,52,106,0.282,3.97,0.0,5,8.0,0,751.0,0,85,8.0,5.0,23.0
41838,wheelda01,2012,1,CLE,AL,0,0,12,0,0,0,0,37,17,12,3,7,2,0.327,8.76,0.0,2,0.0,0,61.0,2,12,0.0,2.0,0.0
41839,whiteal01,2012,1,COL,NL,2,9,23,20,0,0,0,294,114,60,13,51,64,0.288,5.51,9.0,6,5.0,0,459.0,0,66,5.0,2.0,3.0
41840,wielajo01,2012,1,SDN,NL,0,4,5,5,0,0,0,83,26,14,5,9,24,0.245,4.55,2.0,1,1.0,0,119.0,0,16,1.0,2.0,2.0
41841,wilheto01,2012,1,SEA,AL,4,3,73,0,0,0,29,238,59,22,5,29,87,0.202,2.5,3.0,3,2.0,0,326.0,48,24,1.0,2.0,5.0
41842,wilkad01,2012,1,DET,AL,0,3,3,3,0,0,0,33,21,10,4,3,7,0.412,8.18,0.0,0,0.0,0,55.0,0,11,0.0,1.0,0.0
41843,willije02,2012,1,LAA,AL,6,8,32,15,1,1,1,413,139,70,17,35,98,0.263,4.58,1.0,1,5.0,0,572.0,7,73,0.0,4.0,15.0
41844,wilsobr01,2012,1,SFN,NL,0,0,2,0,0,0,1,6,4,2,0,2,2,0.4,9.0,0.0,1,0.0,0,12.0,2,2,0.0,0.0,0.0
41845,wilsocj01,2012,1,LAA,AL,13,10,34,34,0,0,0,607,181,86,19,91,173,0.239,3.83,2.0,4,6.0,1,865.0,0,102,4.0,6.0,23.0
41846,wilsoju10,2012,1,PIT,NL,0,0,8,0,0,0,0,14,10,1,0,3,7,0.455,1.93,0.0,1,0.0,0,26.0,3,1,1.0,0.0,0.0
41847,wisede01,2012,1,NYA,AL,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,1,0,0.0,0.0,0.0
41848,wisede01,2012,2,CHA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.333,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,1.0
41849,wolfra02,2012,1,MIL,NL,3,10,25,24,0,0,0,427,179,90,21,45,96,0.314,5.69,1.0,2,6.0,2,633.0,0,94,8.0,4.0,15.0
41850,wolfra02,2012,2,BAL,AL,2,0,5,2,0,0,0,46,17,9,2,7,8,0.304,5.28,0.0,0,1.0,0,66.0,1,9,2.0,0.0,5.0
41851,woodke02,2012,1,CHN,NL,0,2,10,0,0,0,0,26,8,8,1,11,6,0.267,8.31,0.0,1,0.0,0,42.0,0,8,0.0,1.0,2.0
41852,woodtr01,2012,1,CHN,NL,6,13,26,26,0,0,0,468,133,74,25,54,119,0.232,4.27,3.0,2,8.0,1,649.0,0,80,9.0,4.0,12.0
41853,worleva01,2012,1,PHI,NL,6,9,23,23,0,0,0,399,154,62,12,47,107,0.296,4.2,4.0,1,6.0,0,590.0,0,69,11.0,3.0,13.0
41854,wrighja01,2012,1,LAN,NL,5,3,66,0,0,0,0,203,72,28,2,30,54,0.27,3.72,7.0,2,4.0,0,306.0,22,35,3.0,2.0,5.0
41855,wrighwe01,2012,1,HOU,NL,2,2,77,0,0,0,1,157,45,19,4,17,54,0.226,3.27,0.0,1,6.0,0,223.0,13,20,1.0,0.0,3.0
41856,youngch03,2012,1,NYN,NL,4,9,20,20,0,0,0,345,119,53,16,36,80,0.269,4.15,5.0,3,2.0,0,493.0,0,58,9.0,4.0,3.0
41857,zagurmi01,2012,1,ARI,NL,0,0,45,0,0,0,0,112,37,23,5,19,34,0.272,5.54,0.0,5,1.0,0,163.0,13,24,2.0,5.0,4.0
41858,zambrca01,2012,1,MIA,NL,7,10,35,20,1,1,0,397,123,66,9,75,95,0.251,4.49,1.0,1,10.0,0,591.0,5,75,7.0,8.0,12.0
41859,zieglbr01,2012,1,ARI,NL,6,1,77,0,0,0,0,206,54,19,2,21,42,0.228,2.49,2.0,1,1.0,0,263.0,15,21,2.0,2.0,21.0
41860,zimmejo02,2012,1,WAS,NL,12,8,32,32,0,0,0,587,186,64,18,43,153,0.251,2.94,2.0,3,8.0,0,805.0,0,69,8.0,4.0,18.0
41861,zitoba01,2012,1,SFN,NL,15,8,32,32,1,1,0,553,186,85,20,70,114,0.263,4.15,6.0,1,5.0,0,799.0,0,91,12.0,4.0,16.0
41862,aardsda01,2013,1,NYN,NL,2,2,43,0,0,0,0,119,39,19,7,19,36,0.257,4.31,6.0,1,4.0,1,178.0,7,20,2.0,1.0,2.0
41863,abadfe01,2013,1,WAS,NL,0,3,39,0,0,0,0,113,42,14,3,10,32,0.271,3.35,0.0,0,1.0,0,166.0,17,14,0.0,0.0,0.0
41864,aceveal01,2013,1,BOS,AL,4,1,11,6,0,0,0,111,42,20,8,22,24,0.288,4.86,0.0,0,0.0,2,169.0,3,21,0.0,1.0,4.0
41865,adamsmi03,2013,1,PHI,NL,1,4,28,0,0,0,0,75,23,11,5,11,23,0.242,3.96,0.0,1,1.0,0,107.0,4,11,0.0,0.0,2.0
41866,affelje01,2013,1,SFN,NL,1,5,39,0,0,0,0,101,27,14,2,17,21,0.225,3.74,5.0,2,4.0,0,146.0,11,14,4.0,1.0,3.0
41867,alberan01,2013,1,MIN,AL,2,5,10,10,1,1,0,180,64,27,6,7,25,0.271,4.05,0.0,0,2.0,1,249.0,0,34,2.0,2.0,8.0
41868,alberma01,2013,1,CLE,AL,3,1,56,0,0,0,0,189,57,22,2,23,35,0.242,3.14,3.0,6,1.0,0,262.0,21,25,2.0,0.0,9.0
41869,albural01,2013,1,DET,AL,4,3,53,0,0,0,0,147,39,25,5,34,70,0.213,4.59,5.0,9,2.0,1,220.0,12,25,0.0,1.0,3.0
41870,allenco01,2013,1,CLE,AL,6,1,77,0,0,0,2,211,62,19,7,26,88,0.233,2.43,2.0,9,1.0,0,301.0,12,22,4.0,4.0,2.0
41871,alvarhe01,2013,1,MIA,NL,5,6,17,17,1,1,0,308,90,41,2,27,57,0.237,3.59,1.0,4,7.0,1,418.0,0,42,0.0,4.0,11.0
41872,alvarjo02,2013,1,DET,AL,1,5,14,6,0,0,0,116,42,25,7,16,31,0.28,5.82,1.0,0,2.0,1,172.0,0,26,2.0,2.0,4.0
41873,ambrihe01,2013,1,HOU,AL,2,4,43,0,0,0,2,109,50,23,8,14,27,0.325,5.7,1.0,4,1.0,0,171.0,10,28,0.0,2.0,6.0
41874,amesst01,2013,1,MIA,NL,0,1,4,0,0,0,0,12,6,2,0,2,4,0.375,4.5,1.0,0,0.0,0,19.0,3,2,1.0,0.0,1.0
41875,anderbr04,2013,1,OAK,AL,1,4,16,5,0,0,3,134,51,30,5,21,46,0.287,6.04,1.0,0,0.0,0,200.0,4,32,1.0,0.0,6.0
41876,archech01,2013,1,TBA,AL,9,7,23,23,2,2,0,386,107,46,15,38,101,0.226,3.22,2.0,7,8.0,0,525.0,0,49,1.0,5.0,11.0
41877,arrieja01,2013,1,BAL,AL,1,2,5,5,0,0,0,71,25,19,2,17,23,0.281,7.23,1.0,1,2.0,0,111.0,0,19,0.0,3.0,3.0
41878,arrieja01,2013,2,CHN,NL,4,2,9,9,0,0,0,155,34,21,7,24,37,0.185,3.66,0.0,0,3.0,0,213.0,0,22,2.0,0.0,2.0
41879,arroybr01,2013,1,CIN,NL,14,12,32,32,2,1,0,606,199,85,32,34,124,0.258,3.79,2.0,1,7.0,2,823.0,0,88,4.0,7.0,13.0
41880,atchisc01,2013,1,NYN,NL,3,3,50,0,0,0,0,136,45,22,4,12,28,0.254,4.37,0.0,5,0.0,0,194.0,10,27,2.0,3.0,1.0
41881,aumonph01,2013,1,PHI,NL,1,3,22,0,0,0,0,58,24,9,0,13,19,0.308,4.19,1.0,2,3.0,1,95.0,8,11,0.0,1.0,3.0
41882,avilalu01,2013,1,ATL,NL,5,0,75,0,0,0,0,195,40,11,1,22,38,0.175,1.52,2.0,3,4.0,1,256.0,7,12,1.0,1.0,4.0
41883,axelrdy01,2013,1,CHA,AL,4,11,30,20,0,0,0,385,170,81,24,43,73,0.318,5.68,2.0,5,4.0,0,586.0,8,89,2.0,3.0,11.0
41884,axforjo01,2013,1,MIL,NL,6,7,62,0,0,0,0,164,62,27,10,23,54,0.286,4.45,3.0,5,1.0,0,245.0,13,29,3.0,1.0,2.0
41885,axforjo01,2013,2,SLN,NL,1,0,13,0,0,0,0,31,11,2,0,3,11,0.282,1.74,0.0,0,1.0,0,44.0,3,3,1.0,0.0,2.0
