,playerID,yearID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA
100045,buxtoby01,2015,MIN,AL,46,129,16,27,7,1,2,6.0,2.0,2.0,6,44.0,0.0,1.0,2.0,0.0,1.0,0.209
100046,byrdma01,2015,CIN,NL,96,359,46,85,13,3,19,42.0,2.0,1.0,23,101.0,1.0,3.0,0.0,3.0,6.0,0.237
100047,byrdma01,2015,SFN,NL,39,147,12,40,12,2,4,31.0,0.0,0.0,6,44.0,1.0,1.0,0.0,2.0,4.0,0.272
100048,cabrace01,2015,BAL,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100049,cabreas01,2015,TBA,AL,143,505,66,134,28,5,15,58.0,6.0,3.0,36,107.0,4.0,3.0,1.0,6.0,14.0,0.265
100050,cabreev01,2015,BAL,AL,29,96,7,20,2,0,0,4.0,2.0,0.0,5,22.0,0.0,1.0,1.0,2.0,4.0,0.208
100051,cabreme01,2015,CHA,AL,158,629,70,172,36,2,12,77.0,3.0,0.0,40,88.0,2.0,2.0,2.0,10.0,18.0,0.273
100052,cabremi01,2015,DET,AL,119,429,64,145,28,1,18,76.0,1.0,1.0,77,82.0,15.0,3.0,0.0,2.0,19.0,0.338
100053,cabrera01,2015,CIN,NL,13,30,4,11,1,0,1,3.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.367
100054,cahiltr01,2015,ATL,NL,15,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2
100055,cahiltr01,2015,CHN,NL,11,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100056,cainlo01,2015,KCA,AL,140,551,101,169,34,6,16,72.0,28.0,6.0,37,98.0,4.0,12.0,0.0,4.0,16.0,0.307
100057,cainma01,2015,SFN,NL,13,16,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0.0,0.0,3.0,1.0,0.0,0.0
100058,calhoko01,2015,LAA,AL,159,630,78,161,23,2,26,83.0,4.0,1.0,45,164.0,1.0,5.0,2.0,4.0,6.0,0.256
100059,calixor01,2015,KCA,AL,2,3,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100060,callaal01,2015,ATL,NL,37,107,12,22,2,0,1,8.0,0.0,0.0,14,10.0,1.0,0.0,0.0,2.0,4.0,0.206
100061,callaal01,2015,LAN,NL,60,123,8,32,5,0,0,7.0,0.0,0.0,14,24.0,0.0,0.0,1.0,0.0,2.0,0.26
100062,caminar01,2015,PIT,NL,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100063,campber01,2015,NYN,NL,71,173,28,34,8,0,3,19.0,5.0,3.0,26,37.0,1.0,4.0,1.0,2.0,11.0,0.197
100064,campole01,2015,SDN,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100065,canhama01,2015,OAK,AL,124,441,61,112,22,3,16,70.0,7.0,2.0,33,96.0,0.0,8.0,0.0,3.0,9.0,0.254
100066,canoro01,2015,SEA,AL,156,624,82,179,34,1,21,79.0,2.0,6.0,43,107.0,5.0,3.0,0.0,4.0,26.0,0.287
100067,cappsca01,2015,MIA,NL,30,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
100068,capuach01,2015,NYA,AL,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100069,carlybu01,2015,NYN,NL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100070,carmofa01,2015,HOU,AL,20,2,1,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100071,carpeda01,2015,NYA,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100072,carpeda01,2015,WAS,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100073,carpeda02,2015,ATL,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100074,carpema01,2015,SLN,NL,154,574,101,156,44,3,28,84.0,4.0,3.0,81,151.0,5.0,6.0,0.0,4.0,5.0,0.272
100075,carraca01,2015,CLE,AL,30,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
100076,carreez01,2015,TOR,AL,91,172,27,47,8,0,3,26.0,2.0,1.0,11,45.0,0.0,2.0,5.0,2.0,1.0,0.273
100077,carrosc02,2015,CHA,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100078,cartech02,2015,HOU,AL,129,391,50,78,17,0,24,64.0,1.0,2.0,57,151.0,1.0,6.0,0.0,5.0,5.0,0.199
100079,casalcu01,2015,TBA,AL,38,101,13,24,6,0,10,18.0,0.0,0.0,8,34.0,0.0,2.0,1.0,1.0,2.0,0.238
100080,cashnan01,2015,SDN,NL,38,60,2,5,0,0,0,1.0,0.0,0.0,1,24.0,0.0,0.0,0.0,0.0,0.0,0.083
100081,casteni01,2015,DET,AL,154,549,42,140,33,6,15,73.0,0.0,3.0,39,152.0,1.0,1.0,0.0,6.0,21.0,0.255
100082,castiru01,2015,BOS,AL,80,273,35,69,10,2,5,29.0,4.0,5.0,13,54.0,0.0,1.0,1.0,1.0,11.0,0.253
100083,castiwe01,2015,CHN,NL,24,43,5,7,2,0,2,5.0,0.0,0.0,3,12.0,1.0,1.0,0.0,0.0,0.0,0.163
100084,castiwe01,2015,SEA,AL,6,25,3,4,0,0,0,2.0,0.0,0.0,1,5.0,0.0,0.0,0.0,2.0,2.0,0.16
100085,castiwe01,2015,ARI,NL,80,274,34,70,13,1,17,50.0,0.0,0.0,21,75.0,0.0,5.0,0.0,3.0,10.0,0.255
100086,castran01,2015,OAK,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100087,castrda01,2015,ATL,NL,33,96,14,23,2,1,2,5.0,0.0,0.0,3,15.0,0.0,0.0,1.0,0.0,4.0,0.24
100088,castrja01,2015,HOU,AL,104,337,38,71,19,0,11,31.0,0.0,0.0,33,115.0,1.0,2.0,0.0,3.0,5.0,0.211
100089,castrmi01,2015,TOR,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100090,castrmi01,2015,COL,NL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100091,castrsi01,2015,COL,NL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100092,castrst01,2015,CHN,NL,151,547,52,145,23,2,11,69.0,5.0,5.0,21,91.0,6.0,5.0,1.0,4.0,18.0,0.265
100093,cecchga01,2015,BOS,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100094,cecilbr01,2015,TOR,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100095,cecilda01,2015,NYN,NL,39,68,5,14,2,0,1,3.0,5.0,1.0,4,25.0,0.0,2.0,0.0,0.0,0.0,0.206
100096,cedenxa01,2015,WAS,NL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100097,cedenxa01,2015,TBA,AL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100098,centeju01,2015,MIL,NL,10,21,0,1,1,0,0,0.0,0.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.048
100099,cervefr01,2015,PIT,NL,130,451,56,133,17,5,7,43.0,1.0,1.0,46,94.0,1.0,8.0,4.0,1.0,12.0,0.295
100100,cespeyo01,2015,DET,AL,102,403,62,118,28,2,18,61.0,3.0,4.0,19,87.0,2.0,1.0,0.0,4.0,9.0,0.293
100101,cespeyo01,2015,NYN,NL,57,230,39,66,14,4,17,44.0,4.0,1.0,14,54.0,3.0,4.0,0.0,1.0,5.0,0.287
100102,chacijh01,2015,ARI,NL,5,8,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.125
100103,chafian01,2015,ARI,NL,66,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100104,chambjo03,2015,DET,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100105,chambjo03,2015,KCA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100106,chapmar01,2015,CIN,NL,65,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100107,chapmke02,2015,HOU,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100108,chaveje01,2015,OAK,AL,30,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.333
100109,chenbr01,2015,CLE,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100110,chenwe02,2015,BAL,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100111,chiriro01,2015,TEX,AL,78,233,33,54,16,1,10,34.0,0.0,0.0,28,62.0,0.0,5.0,5.0,2.0,4.0,0.232
100112,chiselo01,2015,CLE,AL,106,333,38,82,19,1,7,44.0,4.0,1.0,23,69.0,3.0,1.0,2.0,3.0,0.0,0.246
100113,choatra01,2015,SLN,NL,71,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100114,choicmi01,2015,TEX,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100115,choosh01,2015,TEX,AL,149,555,94,153,32,3,22,82.0,4.0,2.0,76,147.0,1.0,15.0,2.0,5.0,7.0,0.276
100116,cingrto01,2015,CIN,NL,35,2,1,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100117,ciriape01,2015,ATL,NL,84,142,14,37,8,1,1,15.0,4.0,2.0,2,38.0,0.0,2.0,2.0,3.0,1.0,0.261
100118,cishest01,2015,MIA,NL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100119,cishest01,2015,SLN,NL,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100120,claudal01,2015,TEX,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100121,clevest01,2015,BAL,AL,30,101,11,29,4,2,2,15.0,0.0,0.0,4,13.0,1.0,0.0,0.0,0.0,3.0,0.287
100122,clippty01,2015,OAK,AL,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100123,clippty01,2015,NYN,NL,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100124,coghlch01,2015,CHN,NL,148,440,64,110,25,6,16,41.0,11.0,2.0,58,94.0,6.0,3.0,1.0,1.0,8.0,0.25
100125,cokeph01,2015,CHN,NL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100126,cokeph01,2015,TOR,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100127,colabch01,2015,TOR,AL,101,333,55,107,19,1,15,54.0,2.0,0.0,22,96.0,0.0,3.0,0.0,2.0,12.0,0.321
100128,coleaj01,2015,WAS,NL,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100129,colege01,2015,PIT,NL,33,60,5,9,0,0,0,2.0,0.0,0.0,2,28.0,0.0,0.0,9.0,0.0,0.0,0.15
100130,colemdu01,2015,KCA,AL,4,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100131,colemlo01,2015,KCA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100132,collity01,2015,DET,AL,60,192,18,51,11,3,4,25.0,2.0,1.0,13,43.0,0.0,1.0,1.0,0.0,2.0,0.266
100133,collmjo01,2015,ARI,NL,44,27,2,5,0,0,0,1.0,0.0,0.0,3,9.0,0.0,0.0,2.0,0.0,1.0,0.185
100134,colomal01,2015,TBA,AL,43,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100135,colonba01,2015,NYN,NL,33,58,2,8,1,0,0,4.0,0.0,0.0,0,24.0,0.0,1.0,4.0,1.0,2.0,0.138
100136,colonch01,2015,KCA,AL,43,107,8,31,5,0,0,6.0,3.0,2.0,11,17.0,0.0,0.0,1.0,0.0,2.0,0.29
100137,confomi01,2015,NYN,NL,56,174,30,47,14,0,9,26.0,0.0,1.0,17,39.0,0.0,1.0,0.0,2.0,4.0,0.27
100138,congeha01,2015,HOU,AL,73,201,25,46,11,0,11,33.0,0.0,1.0,23,63.0,0.0,2.0,1.0,2.0,6.0,0.229
100139,conlead01,2015,MIA,NL,15,18,0,4,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,4.0,0.0,0.0,0.222
100140,contrca01,2015,CIN,NL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100141,cookry01,2015,OAK,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100142,cookry01,2015,BOS,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100143,cooneti01,2015,SLN,NL,6,10,1,3,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.3
100144,copelsc01,2015,TOR,AL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100145,corbipa01,2015,ARI,NL,16,25,1,3,0,0,0,3.0,0.0,0.0,3,11.0,0.0,0.0,1.0,0.0,1.0,0.12
100146,cordier01,2015,MIA,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100147,cornejo01,2015,ATL,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100148,corpoca01,2015,TEX,AL,33,107,10,19,4,0,3,15.0,0.0,0.0,6,40.0,0.0,4.0,2.0,2.0,1.0,0.178
100149,correca01,2015,HOU,AL,99,387,52,108,22,1,22,68.0,14.0,4.0,40,78.0,2.0,1.0,0.0,4.0,10.0,0.279
100150,correke01,2015,PHI,NL,5,6,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.167
100151,cosarja01,2015,MIA,NL,15,17,0,1,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.059
100152,cothaca01,2015,NYA,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100153,cottsne01,2015,MIL,NL,51,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100154,cottsne01,2015,MIN,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100155,couloda01,2015,LAN,NL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100156,couloda01,2015,OAK,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100157,cowarka01,2015,LAA,AL,34,46,8,8,2,0,1,4.0,1.0,1.0,5,19.0,0.0,0.0,1.0,0.0,1.0,0.174
100158,cowgico01,2015,LAA,AL,55,69,10,13,2,1,1,2.0,2.0,1.0,4,19.0,0.0,0.0,1.0,0.0,1.0,0.188
100159,cozarza01,2015,CIN,NL,53,194,28,50,10,1,9,28.0,3.0,3.0,14,29.0,1.0,2.0,1.0,3.0,4.0,0.258
100160,craigal01,2015,BOS,AL,36,79,6,12,1,0,1,3.0,0.0,0.0,7,26.0,0.0,2.0,0.0,0.0,2.0,0.152
100161,cravyty01,2015,MIL,NL,14,8,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
100162,crawfbr01,2015,SFN,NL,143,507,65,130,33,4,21,84.0,6.0,4.0,39,119.0,9.0,11.0,0.0,4.0,18.0,0.256
100163,crawfca02,2015,LAN,NL,69,181,19,48,9,2,4,16.0,10.0,2.0,10,41.0,1.0,0.0,0.0,0.0,3.0,0.265
100164,crispco01,2015,OAK,AL,44,126,11,22,6,0,0,6.0,2.0,0.0,13,25.0,0.0,0.0,0.0,0.0,2.0,0.175
100165,crockky01,2015,CLE,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100166,croncj01,2015,LAA,AL,113,378,37,99,17,1,16,51.0,3.0,1.0,17,82.0,1.0,5.0,0.0,3.0,9.0,0.262
100167,cruzne02,2015,SEA,AL,152,590,90,178,22,1,44,93.0,3.0,2.0,59,164.0,9.0,5.0,0.0,1.0,6.0,0.302
100168,cruzto03,2015,SLN,NL,69,142,6,29,7,1,2,11.0,0.0,0.0,6,32.0,0.0,0.0,2.0,1.0,6.0,0.204
100169,cuddymi01,2015,NYN,NL,117,379,44,98,18,1,10,41.0,2.0,0.0,24,88.0,0.0,4.0,0.0,1.0,13.0,0.259
100170,cuetojo01,2015,CIN,NL,19,37,1,6,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,5.0,0.0,0.0,0.162
100171,cuetojo01,2015,KCA,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100172,cunnibr02,2015,ATL,NL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100173,cunnito01,2015,ATL,NL,39,86,13,19,4,0,0,4.0,2.0,1.0,5,17.0,1.0,2.0,0.0,0.0,1.0,0.221
100174,cuthbch01,2015,KCA,AL,19,46,6,10,2,1,1,8.0,0.0,0.0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.217
100175,danksjo01,2015,CHA,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100176,danksjo02,2015,PHI,NL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100177,darnach01,2015,PHI,NL,11,17,2,3,0,1,0,0.0,0.0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.176
100178,darnatr01,2015,NYN,NL,67,239,31,64,14,1,12,41.0,0.0,0.0,23,49.0,0.0,4.0,0.0,2.0,7.0,0.268
100179,davieky01,2015,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100180,davieza01,2015,MIL,NL,6,13,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.077
100181,davisch02,2015,BAL,AL,160,573,100,150,31,0,47,117.0,2.0,3.0,84,208.0,6.0,8.0,0.0,5.0,6.0,0.262
100182,davisik02,2015,OAK,AL,74,214,19,49,17,0,3,20.0,0.0,0.0,23,44.0,0.0,0.0,0.0,2.0,5.0,0.229
100183,daviskh01,2015,MIL,NL,121,392,54,97,16,2,27,66.0,6.0,2.0,44,122.0,1.0,1.0,0.0,3.0,9.0,0.247
100184,davisra01,2015,DET,AL,112,341,55,88,16,11,8,30.0,18.0,8.0,22,76.0,0.0,3.0,1.0,3.0,5.0,0.258
100185,daviswa01,2015,KCA,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100186,deazaal01,2015,BAL,AL,30,103,16,22,4,1,3,7.0,2.0,2.0,7,34.0,2.0,2.0,0.0,0.0,1.0,0.214
100187,deazaal01,2015,BOS,AL,60,161,23,47,9,5,4,25.0,3.0,1.0,12,36.0,1.0,2.0,2.0,1.0,2.0,0.292
100188,deazaal01,2015,SFN,NL,24,61,12,16,4,1,0,3.0,2.0,2.0,12,14.0,0.0,1.0,0.0,1.0,3.0,0.262
100189,deckeco01,2015,SDN,NL,8,11,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
100190,deckeja01,2015,PIT,NL,23,28,8,6,1,1,0,1.0,0.0,0.0,7,9.0,0.0,0.0,1.0,0.0,0.0,0.214
100191,dedunsa01,2015,HOU,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100192,defraju01,2015,PHI,NL,61,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.333
100193,degroja01,2015,NYN,NL,31,59,3,11,1,0,0,4.0,0.0,0.0,3,16.0,0.0,0.0,4.0,0.0,4.0,0.186
100194,dejesda01,2015,TBA,AL,82,232,24,60,8,2,5,26.0,3.0,2.0,19,39.0,1.0,4.0,0.0,2.0,4.0,0.259
100195,dejesda01,2015,LAA,AL,30,56,3,7,1,0,0,4.0,0.0,0.0,2,13.0,0.0,2.0,0.0,0.0,1.0,0.125
100196,dejesiv02,2015,CIN,NL,76,201,15,49,10,2,4,28.0,0.0,2.0,19,55.0,0.0,1.0,0.0,1.0,3.0,0.244
100197,delabst01,2015,TOR,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100198,delarjo01,2015,COL,NL,26,48,0,3,0,0,0,3.0,0.0,0.0,0,18.0,0.0,0.0,2.0,0.0,1.0,0.062
100199,delarru01,2015,ARI,NL,32,64,3,6,0,0,0,2.0,0.0,0.0,0,25.0,0.0,0.0,4.0,0.0,0.0,0.094
100200,delgara01,2015,ARI,NL,64,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
100201,delosab01,2015,WAS,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100202,dendema01,2015,WAS,NL,55,99,12,25,6,1,5,12.0,0.0,1.0,9,20.0,0.0,0.0,2.0,0.0,0.0,0.253
100203,denorch01,2015,CHN,NL,103,212,18,57,11,1,3,18.0,0.0,1.0,15,56.0,1.0,1.0,2.0,1.0,7.0,0.269
100204,depaujo02,2015,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100205,descada01,2015,COL,NL,101,185,22,38,3,2,5,22.0,1.0,2.0,20,45.0,6.0,0.0,4.0,0.0,3.0,0.205
100206,desclan01,2015,CIN,NL,31,58,1,9,1,0,0,3.0,0.0,0.0,3,33.0,0.0,0.0,2.0,1.0,0.0,0.155
100207,deshide02,2015,TEX,AL,121,425,83,111,22,10,2,37.0,25.0,8.0,53,101.0,1.0,3.0,7.0,4.0,1.0,0.261
100208,desmoia01,2015,WAS,NL,156,583,69,136,27,2,19,62.0,13.0,5.0,45,187.0,0.0,3.0,6.0,4.0,9.0,0.233
100209,despaod01,2015,SDN,NL,34,30,0,2,1,0,0,0.0,0.0,0.0,1,11.0,0.0,0.0,3.0,0.0,1.0,0.067
100210,detwiro01,2015,TEX,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100211,detwiro01,2015,ATL,NL,24,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100212,diazel01,2015,PIT,NL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100213,diazja01,2015,COL,NL,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100214,diazjo02,2015,TOR,AL,7,13,1,2,0,0,0,2.0,0.0,0.0,1,3.0,0.0,1.0,1.0,0.0,0.0,0.154
100215,diazju03,2015,CIN,NL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100216,dickeal01,2015,SDN,NL,11,8,0,2,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.25
100217,dickeco01,2015,COL,NL,65,224,30,68,18,2,10,31.0,0.0,1.0,10,56.0,0.0,0.0,0.0,0.0,3.0,0.304
100218,dickera01,2015,TOR,AL,33,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
100219,diekmja01,2015,PHI,NL,41,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100220,diekmja01,2015,TEX,AL,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100221,dietrde01,2015,MIA,NL,90,250,38,64,14,3,10,24.0,0.0,2.0,23,65.0,2.0,13.0,0.0,3.0,4.0,0.256
100222,difowi01,2015,WAS,NL,15,11,1,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.182
100223,dominch01,2015,CIN,NL,14,23,2,6,1,1,1,3.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.261
100224,dominjo01,2015,TBA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100225,donaljo02,2015,TOR,AL,158,620,122,184,41,2,41,123.0,6.0,0.0,73,133.0,0.0,6.0,2.0,10.0,16.0,0.297
100226,doolise01,2015,OAK,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100227,dornda01,2015,ARI,NL,23,30,0,5,1,0,0,3.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,1.0,0.167
100228,doubrfe01,2015,TOR,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100229,doubrfe01,2015,OAK,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100230,doziebr01,2015,MIN,AL,157,628,101,148,39,4,28,77.0,12.0,4.0,61,148.0,2.0,7.0,0.0,8.0,10.0,0.236
